,phrase,label,sentiment,subjectivity,language,count
Clare Nullis,Clare Nullis,PERSON,0.425,0.525,en,1.0
Teddy Indra Wijaya,Teddy Indra Wijaya,PERSON,0.4000000000000001,0.6333333333333334,en,1.0
PADANG SIDEMPUAN,PADANG SIDEMPUAN,PERSON,-0.4,0.42666666666666664,en,1.0
Cyclone Senyar,Cyclone Senyar,PERSON,0.0,0.0,en,1.0
Cyclone Ditwah climbe,Cyclone Ditwah climbe,PERSON,0.0,0.0,en,1.0
BEN FINLEY,BEN FINLEY,PERSON,-0.2,0.5,en,1.0
Astudestra Ajengrastri,Astudestra Ajengrastri,PERSON,0.0,0.31666666666666665,en,1.0
Anura Kumara Dissanayake,Anura Kumara Dissanayake,PERSON,0.0,0.0,en,1.0
Molly Malone,Molly Malone,PERSON,0.005681818181818177,0.7272727272727273,en,1.0
Ambrose Bierce,Ambrose Bierce,PERSON,0.0,0.0,en,1.0
Jordan Davies,Jordan Davies,PERSON,0.0,0.1,en,1.0
Cemlyn Davies,Cemlyn Davies,PERSON,0.0,0.1,en,1.0
Black Fr,Black Fr,PERSON,-0.16666666666666666,0.43333333333333335,en,1.0
Tom Jackson,Tom Jackson,PERSON,0.0,0.0,en,1.0
Pro Max,Pro Max,PERSON,0.4166666666666667,0.5,en,1.0
Katie RazzallCulture,Katie RazzallCulture,PERSON,0.0,0.0,en,1.0
Emergency WA,Emergency WA,PERSON,0.5,0.9,en,1.0
Zohran Mam,Zohran Mam,PERSON,0.15,0.3,en,1.0
Typhoon Fung-Wong,Typhoon Fung-Wong,PERSON,0.0,0.8,en,1.0
Lulu Luo,Lulu Luo,PERSON,0.0,1.0,en,1.0
Abby Phillip,Abby Phillip,PERSON,-0.28484848484848474,1.111111111111111,en,1.0
Tyler Kingkade,Tyler Kingkade,PERSON,0.029142857142857116,0.7651428571428571,en,1.0
Katie Razzall,Katie Razzall,PERSON,0.5,0.5,en,1.0
Typhoon Fung-Wong Forces Mass Evacuations,Typhoon Fung-Wong Forces Mass Evacuations,PERSON,-0.15555555555555559,0.2888888888888889,en,1.0
Bontan Ame,Bontan Ame,PERSON,0.0,0.0,en,1.0
Jaskaran Sandhu,Jaskaran Sandhu,PERSON,0.03333333333333333,0.4666666666666666,en,1.0
Bev Fiddler,Bev Fiddler,PERSON,-0.5,1.0,en,1.0
Skyler Henry,Skyler Henry,PERSON,0.0,0.0,en,1.0
ANIRUDDHA GHOSAL,ANIRUDDHA GHOSAL,PERSON,-0.3,0.4,en,1.0
GENE JOHNSON,GENE JOHNSON,PERSON,-0.08333333333333333,0.4666666666666666,en,1.0
Mike Dolan,Mike Dolan,PERSON,0.3,0.4,en,1.0
Brendan Fraser,Brendan Fraser,PERSON,0.4621212121212121,0.5959595959595959,en,1.0
Ferdinand Marcos Jrs,Ferdinand Marcos Jrs,PERSON,-0.30000000000000004,0.275,en,1.0
Esther Louis,Esther Louis,PERSON,0.0,0.0,en,1.0
Wade Rd,Wade Rd,PERSON,0.0,0.0,en,1.0
SH25 KAIMARAMA,SH25 KAIMARAMA,PERSON,0.0,0.0,en,1.0
Eric A,Eric A,PERSON,0.0,0.0,en,1.0
Chester Lampkin,Chester Lampkin,PERSON,-0.1159090909090909,0.4386363636363636,en,1.0
Jehad Alshrafi,Jehad Alshrafi,PERSON,0.0,0.0,en,1.0
Rick Montanez,Rick Montanez,PERSON,0.5,0.5,en,1.0
Jessica Kutz,Jessica Kutz,PERSON,0.375,0.75,en,1.0
Rachel Weisz,Rachel Weisz,PERSON,0.4621212121212121,0.5959595959595959,en,1.0
Yuji Hu,Yuji Hu,PERSON,0.0,0.0,en,1.0
Robert Orben,Robert Orben,PERSON,0.0,0.0,en,1.0
Storm Cl,Storm Cl,PERSON,-0.06666666666666667,0.19999999999999998,en,1.0
Ruth Comerford,Ruth Comerford,PERSON,-0.2,0.5,en,1.0
Christie Johnson,Christie Johnson,PERSON,0.0,0.0,en,1.0
Jodi Rowley,Jodi Rowley,PERSON,0.0,0.0,en,1.0
Alfredo Albee Benitez,Alfredo Albee Benitez,PERSON,0.0,1.625,en,1.0
Heather Nidly,Heather Nidly,PERSON,0.05000000000000002,0.5,en,1.0
Scott Jennings,Scott Jennings,PERSON,-0.42727272727272714,1.6666666666666665,en,1.0
Basmati rice,Basmati rice,PERSON,0.0625,0.5625,en,1.0
Lisa Cook,Lisa Cook,PERSON,-0.1277777777777778,0.19444444444444448,en,1.0
La Niña,La Niña,PERSON,-0.05,0.2,en,1.0
Sharon Elward,Sharon Elward,PERSON,0.0,0.5,en,1.0
Crissa Tolentino,Crissa Tolentino,PERSON,-0.05,0.4,en,1.0
House bas,House bas,PERSON,0.0,0.0,en,1.0
Chen Yaning,Chen Yaning,PERSON,0.0,0.0,en,1.0
Linnea Lueken,Linnea Lueken,PERSON,0.375,0.75,en,1.0
Charlie Kirk Conspiracy,Charlie Kirk Conspiracy,PERSON,0.0,0.0,en,1.0
Vikramjit Singh Sahney,Vikramjit Singh Sahney,PERSON,0.1481818181818182,0.52,en,1.0
Shiloh Ballard,Shiloh Ballard,PERSON,0.0,0.3,en,1.0
Steve Slepcevic,Steve Slepcevic,PERSON,0.0,0.0,en,1.0
Tina Blanco,Tina Blanco,PERSON,0.0,0.0,en,1.0
Johanna Alonso,Johanna Alonso,PERSON,0.05,0.2625,en,1.0
Jimmy Donaldson,Jimmy Donaldson,PERSON,0.0,0.0,en,1.0
Mike Tyson,Mike Tyson,PERSON,1.6166666666666667,1.9333333333333333,en,1.0
Xavier Padilla Aguilera,Xavier Padilla Aguilera,PERSON,0.06666666666666667,0.48888888888888893,en,1.0
Oak Glen,Oak Glen,PERSON,0.0,0.0,en,1.0
Sofie Pearson,Sofie Pearson,PERSON,0.05,0.775,en,1.0
David DuByne,David DuByne,PERSON,0.0,0.0,en,1.0
Desley Simpson,Desley Simpson,PERSON,0.0,0.5,en,1.0
Simon Wilson,Simon Wilson,PERSON,-0.25,0.625,en,1.0
Wayne Brown,Wayne Brown,PERSON,-0.25,0.5,en,1.0
Cile Steward,Cile Steward,PERSON,0.0,0.0,en,1.0
Cornelia Hahn Oberlan,Cornelia Hahn Oberlan,PERSON,0.14285714285714285,0.21428571428571427,en,1.0
Atreyee Mitra,Atreyee Mitra,PERSON,0.0,0.0,en,1.0
maach bhaat,maach bhaat,PERSON,0.625,1.0,en,1.0
Storm Ragasa,Storm Ragasa,PERSON,0.1,0.1,en,1.0
Hajara Wanka,Hajara Wanka,PERSON,0.0,0.0,en,1.0
Indias breadbask,Indias breadbask,PERSON,0.024999999999999967,0.5125,en,1.0
Nicole Valdes,Nicole Valdes,PERSON,0.5,0.9,en,1.0
Xi Jinpings,Xi Jinpings,PERSON,0.0,0.0,en,1.0
Gurvinder Singh,Gurvinder Singh,PERSON,0.06666666666666667,0.19166666666666665,en,1.0
Louis Russell,Louis Russell,PERSON,0.75,0.8999999999999999,en,1.0
Huda Mustafa,Huda Mustafa,PERSON,0.75,0.8999999999999999,en,1.0
YouTuber MrBeast,YouTuber MrBeast,PERSON,0.1,0.4,en,1.0
Garra Rufa,Garra Rufa,PERSON,0.5,0.5,en,1.0
David Schechter,David Schechter,PERSON,-0.25,0.25,en,1.0
Joan Matji,Joan Matji,PERSON,0.0,0.05,en,1.0
Asim Tanveer,Asim Tanveer,PERSON,-0.19,0.49000000000000005,en,1.0
Jeanine Wright,Jeanine Wright,PERSON,-0.07840909090909091,0.4636363636363636,en,1.0
Marco Rubio,Marco Rubio,PERSON,0.0,0.0,en,1.0
Kamal Hyder,Kamal Hyder,PERSON,0.2,0.5,en,1.0
Cyclone Garance,Cyclone Garance,PERSON,-0.1,0.25,en,1.0
Ravi rivers,Ravi rivers,PERSON,0.11818181818181818,0.42727272727272725,en,1.0
Muhammad Shaban Mir,Muhammad Shaban Mir,PERSON,-0.13,0.4600000000000001,en,1.0
Terminal Avenu,Terminal Avenu,PERSON,-0.6999999999999998,0.6666666666666666,en,1.0
Anjali Sivaraman,Anjali Sivaraman,PERSON,-0.09999999999999992,0.8333333333333333,en,1.0
Kampung Rancangan Cocos,Kampung Rancangan Cocos,PERSON,0.35,0.55,en,1.0
Jawatankuasa Kemajuan dan Kese,Jawatankuasa Kemajuan dan Kese,PERSON,0.0,0.0,en,1.0
Thapathali Chowk,Thapathali Chowk,PERSON,0.0,0.0,en,1.0
Manasi Parekh,Manasi Parekh,PERSON,0.1375,0.5375,en,1.0
JP Nadda,JP Nadda,PERSON,0.1375,0.5375,en,1.0
NDA MPs,NDA MPs,PERSON,0.0,0.0,en,1.0
Laughing Squid,Laughing Squid,PERSON,-0.15,0.5,en,1.0
Danai Nesta KupembaLondon,Danai Nesta KupembaLondon,PERSON,-0.5,0.4666666666666666,en,1.0
James Christian,James Christian,PERSON,-0.6666666666666666,1.0,en,1.0
Kgafela Mokoka,Kgafela Mokoka,PERSON,0.0,0.05,en,1.0
Mathilde Vallat,Mathilde Vallat,PERSON,0.0,0.4166666666666667,en,1.0
Miles Parker,Miles Parker,PERSON,0.0,0.4166666666666667,en,1.0
Sehrish Usman,Sehrish Usman,PERSON,0.0,0.4166666666666667,en,1.0
John Seabrooks,John Seabrooks,PERSON,0.0,0.0,en,1.0
Adam Gopnik,Adam Gopnik,PERSON,0.13636363636363635,0.45454545454545453,en,1.0
Bhaiya Tole,Bhaiya Tole,PERSON,-0.05,0.14166666666666666,en,1.0
Cara Ellis,Cara Ellis,PERSON,0.13333333333333333,0.3,en,1.0
Max 95s,Max 95s,PERSON,-0.04791666666666667,0.5666666666666667,en,1.0
LaVerna Moreland,LaVerna Moreland,PERSON,-0.2,0.3,en,1.0
Prince Wi,Prince Wi,PERSON,0.0,0.0,en,1.0
Geoff Calvert,Geoff Calvert,PERSON,-0.4318181818181818,0.7272727272727273,en,1.0
Barbara Calvert,Barbara Calvert,PERSON,0.0,0.0,en,1.0
Nono Kgafela Mokoka,Nono Kgafela Mokoka,PERSON,0.0,0.05,en,1.0
swift Bali,swift Bali,PERSON,0.0,0.0,en,1.0
Tom Moore High School,Tom Moore High School,PERSON,-0.002222222222222218,0.3466666666666667,en,1.0
Bai Byoung-inn,Bai Byoung-inn,PERSON,0.0,1.0,en,1.0
Dan Lanning,Dan Lanning,PERSON,0.21428571428571427,0.42857142857142855,en,1.0
Marie-Pierre St-Onge,Marie-Pierre St-Onge,PERSON,0.5,0.5,en,1.0
Vladimir Putin,Vladimir Putin,PERSON,0.0,0.0,en,1.0
Lilia Ramírez,Lilia Ramírez,PERSON,-0.1875,0.5,en,1.0
Anne South,Anne South,PERSON,0.0,0.0,en,1.0
Gulf Coas,Gulf Coas,PERSON,0.0,0.0,en,1.0
Lilia Ramirez,Lilia Ramirez,PERSON,-0.1875,0.5,en,1.0
Laura Velazquez Alzua,Laura Velazquez Alzua,PERSON,0.0,0.0,en,1.0
Tom Hanson,Tom Hanson,PERSON,0.5,0.9,en,1.0
Mike Le Roux,Mike Le Roux,PERSON,-0.03333333333333335,0.36666666666666664,en,1.0
Franklin Ward,Franklin Ward,PERSON,0.0,0.1,en,1.0
Andy Baker,Andy Baker,PERSON,0.0,0.1,en,1.0
Sam B,Sam B,PERSON,0.09909090909090908,0.6236363636363637,en,1.0
Durga Pujas,Durga Pujas,PERSON,0.19166666666666665,0.5,en,1.0
North Bengal,North Bengal,PERSON,-0.125,1.0,en,1.0
Durga Puja,Durga Puja,PERSON,-0.125,1.0,en,1.0
Alaska floodin,Alaska floodin,PERSON,0.02181818181818181,0.39272727272727276,en,1.0
Raymond tri,Raymond tri,PERSON,0.0,0.0,en,1.0
Ron Jenkins,Ron Jenkins,PERSON,0.0,0.0,en,1.0
Rebecca Elliott,Rebecca Elliott,PERSON,0.06818181818181818,0.3522727272727273,en,1.0
Trigun Stargaze,Trigun Stargaze,PERSON,0.325,0.525,en,1.0
Shiba inu Kabosu,Shiba inu Kabosu,PERSON,0.7,0.8,en,1.0
Storm Benjamin,Storm Benjamin,PERSON,0.0,0.0,en,1.0
Brandon Padilla-Aguilera,Brandon Padilla-Aguilera,PERSON,-0.1,0.1,en,1.0
Michael Beck,Michael Beck,PERSON,0.0,0.0,en,1.0
Chow Kon Y,Chow Kon Y,PERSON,0.0,0.0,en,1.0
GEORGE TOWN,GEORGE TOWN,PERSON,0.09249999999999997,1.2125,en,1.0
Alex Kimani,Alex Kimani,PERSON,-0.024999999999999994,0.475,en,1.0
Minelle Fernandez,Minelle Fernandez,PERSON,0.0,0.0,en,1.0
Scott Smith,Scott Smith,PERSON,0.0,0.06666666666666667,en,1.0
BALTIMORE Claire Pollock,BALTIMORE Claire Pollock,PERSON,0.16166666666666668,0.4241666666666667,en,1.0
Ruth Deidree Boelan,Ruth Deidree Boelan,PERSON,-1.7333333333333334,1.5333333333333332,en,1.0
Samuel Guist,Samuel Guist,PERSON,0.0,0.0,en,1.0
Jeff Swensen,Jeff Swensen,PERSON,0.0,0.375,en,1.0
Noam Galai,Noam Galai,PERSON,0.0,0.375,en,1.0
Beshear sa,Beshear sa,PERSON,0.20833333333333334,0.3,en,1.0
Brendan Mullin-Imagn,Brendan Mullin-Imagn,PERSON,0.03333333333333333,0.3,en,1.0
St Emlyns,St Emlyns,PERSON,0.09047619047619047,0.24047619047619048,en,1.0
Storm Alice,Storm Alice,PERSON,0.0,0.0,en,1.0
Benny Johnson,Benny Johnson,PERSON,0.21428571428571427,0.42857142857142855,en,1.0
Tom Massey,Tom Massey,PERSON,-0.05,0.25,en,1.0
Mamata Bane,Mamata Bane,PERSON,-0.16666666666666666,0.13333333333333333,en,1.0
Adrienne Broaddus,Adrienne Broaddus,PERSON,0.0,0.0,en,1.0
Glenn Youngkin,Glenn Youngkin,PERSON,-0.6375,2.275,en,1.0
Bualoi m,Bualoi m,PERSON,0.0,0.0,en,1.0
Pete Green,Pete Green,PERSON,-0.15000000000000002,0.3125,en,1.0
Yannis Kefalogiannis,Yannis Kefalogiannis,PERSON,0.6666666666666666,1.3611111111111114,en,1.0
Doug Hoar,Doug Hoar,PERSON,0.1,0.3,en,1.0
Storm Gabrielle,Storm Gabrielle,PERSON,0.0,0.0,en,1.0
Yoon Suk Yeol,Yoon Suk Yeol,PERSON,0.0,1.5,en,1.0
Aemet wea,Aemet wea,PERSON,0.0,0.0,en,1.0
Helly Shah,Helly Shah,PERSON,0.0,0.0,en,1.0
Mahayuti Government,Mahayuti Government,PERSON,0.0,0.0,en,1.0
Shiv Sena,Shiv Sena,PERSON,0.0,0.0,en,1.0
Gila Coun,Gila Coun,PERSON,-0.25,0.4,en,1.0
Penn Sta,Penn Sta,PERSON,0.0,0.0,en,1.0
West Bengal,West Bengal,PERSON,-0.2,0.05,en,1.0
Khagen Murmu,Khagen Murmu,PERSON,0.0,0.0,en,1.0
Hannah Norman Lydia Zuraw,Hannah Norman Lydia Zuraw,PERSON,0.0,0.0,en,1.0
BJP MP Khagen Murmu,BJP MP Khagen Murmu,PERSON,-0.3333333333333333,0.6666666666666666,en,1.0
Daniel Chang,Daniel Chang,PERSON,0.0,0.0,en,1.0
Brett Kelman,Brett Kelman,PERSON,0.0,0.0,en,1.0
Jeff Merkley,Jeff Merkley,PERSON,0.25,0.3333333333333333,en,1.0
Bill Cassidy,Bill Cassidy,PERSON,0.25,0.3333333333333333,en,1.0
Mechi Highway,Mechi Highway,PERSON,0.0,0.0,en,1.0
Kulman Ghising,Kulman Ghising,PERSON,0.0,0.2619047619047619,en,1.0
La Nina,La Nina,PERSON,0.049999999999999996,0.23333333333333334,en,1.0
The Mai Kh,The Mai Kh,PERSON,0.0,0.0,en,1.0
Himal Dolakha,Himal Dolakha,PERSON,-0.14027777777777778,0.3319444444444445,en,1.0
Atsuko Sato,Atsuko Sato,PERSON,0.25,0.2833333333333333,en,1.0
Ilam Flood,Ilam Flood,PERSON,0.3333333333333333,0.5,en,1.0
Bharat Karki,Bharat Karki,PERSON,0.0,0.06666666666666667,en,1.0
geoarcheological sur,geoarcheological sur,PERSON,0.2,0.45,en,1.0
Alia Bhatt,Alia Bhatt,PERSON,-0.1125,0.3375,en,1.0
Shraddha Kapoor,Shraddha Kapoor,PERSON,-0.1125,0.3375,en,1.0
Al Jazeeras,Al Jazeeras,PERSON,0.0,0.0,en,1.0
NORTH ACEH,NORTH ACEH,PERSON,-0.06000000000000001,0.45,en,1.0
Ishara Danasekara,Ishara Danasekara,PERSON,0.0,0.0,en,1.0
Jorge Elizaquibel,Jorge Elizaquibel,PERSON,0.5,0.5,en,1.0
Chip Somodevilla,Chip Somodevilla,PERSON,-0.05555555555555556,0.2222222222222222,en,1.0
Brett KelmanA,Brett KelmanA,PERSON,-0.016666666666666663,0.20000000000000004,en,1.0
Ann Arbor,Ann Arbor,PERSON,-0.0375,0.6,en,1.0
Kevin Boxer Moran,Kevin Boxer Moran,PERSON,-0.19166666666666665,0.375,en,1.0
VP Kalla,VP Kalla,PERSON,0.05,0.05,en,1.0
Storm Marta,Storm Marta,PERSON,0.5,0.5,en,1.0
Sineád Morrissey,Sineád Morrissey,PERSON,-0.26666666666666666,0.26666666666666666,en,1.0
Storm Leonardo,Storm Leonardo,PERSON,0.2222222222222222,0.35555555555555557,en,1.0
Clontarf Baths,Clontarf Baths,PERSON,0.0,0.0,en,1.0
Leo Varadkar,Leo Varadkar,PERSON,0.0,0.6,en,1.0
Pádraic Fogarty,Pádraic Fogarty,PERSON,-0.20277777777777778,0.2694444444444445,en,1.0
Michael Fox,Michael Fox,PERSON,0.9,0.9,en,1.0
The Aqua Dam,The Aqua Dam,PERSON,0.0,0.0,en,1.0
Nicola Willis,Nicola Willis,PERSON,-0.18181818181818182,0.4772727272727273,en,1.0
David Monias,David Monias,PERSON,-0.4,0.6,en,1.0
Cyclone Ge,Cyclone Ge,PERSON,0.0,0.0,en,1.0
Cyclone Sean,Cyclone Sean,PERSON,-0.13333333333333333,0.2333333333333333,en,1.0
Nick Shirley,Nick Shirley,PERSON,0.0,0.125,en,1.0
Julianne N,Julianne N,PERSON,0.13636363636363635,0.45454545454545453,en,1.0
lIsola del Sud della,lIsola del Sud della,PERSON,0.07878787878787878,0.6515151515151515,en,1.0
colpito martedì,colpito martedì,PERSON,0.07878787878787878,0.6515151515151515,en,1.0
Leggi SYDNEY,Leggi SYDNEY,PERSON,0.07878787878787878,0.6515151515151515,en,1.0
Platt Bridge,Platt Bridge,PERSON,0.008348794063079772,0.4206864564007421,en,1.0
Ahmad Mukhlis,Ahmad Mukhlis,PERSON,0.0,0.0,en,1.0
Sylvia Morris,Sylvia Morris,PERSON,-0.3111111111111111,0.5555555555555555,en,1.0
BJP Rajya,BJP Rajya,PERSON,0.0,0.0,en,1.0
Emma Hardy,Emma Hardy,PERSON,0.008348794063079772,0.4206864564007421,en,1.0
Matthew Sluka,Matthew Sluka,PERSON,-0.4,0.4,en,1.0
Sharon Shannon,Sharon Shannon,PERSON,0.4444444444444444,0.6444444444444445,en,1.0
Mary Coughlan,Mary Coughlan,PERSON,0.4444444444444444,0.6444444444444445,en,1.0
Jimmy Smyth,Jimmy Smyth,PERSON,0.5,0.5,en,1.0
United Stat,United Stat,PERSON,0.025,0.275,en,1.0
Peacock Docuseries,Peacock Docuseries,PERSON,-0.1875,0.5,en,1.0
Timothy Williams,Timothy Williams,PERSON,0.03333333333333333,0.21666666666666667,en,1.0
Datuk Amar Dr Sim Kui Hian,Datuk Amar Dr Sim Kui Hian,PERSON,0.4222222222222223,0.8222222222222223,en,1.0
Kindling Left,Kindling Left,PERSON,0.1,0.1,en,1.0
Giorgos Tsatrafyll,Giorgos Tsatrafyll,PERSON,0.0,0.0,en,1.0
Till Bärnighausen,Till Bärnighausen,PERSON,-0.05,0.5,en,1.0
Leggi Di,Leggi Di,PERSON,0.5,0.5,en,1.0
Uisce Éireann,Uisce Éireann,PERSON,0.16666666666666666,0.3333333333333333,en,1.0
IARNRÓD ÉIREANN,IARNRÓD ÉIREANN,PERSON,0.0625,0.5,en,1.0
Larut Matang,Larut Matang,PERSON,0.35,0.55,en,1.0
Bola Tinubu,Bola Tinubu,PERSON,0.1875,0.4375,en,1.0
Sarah Redmond,Sarah Redmond,PERSON,0.07878787878787878,0.2515151515151515,en,1.0
Conor Swaine,Conor Swaine,PERSON,0.2,1.0,en,1.0
Anker Solix,Anker Solix,PERSON,0.0,0.0,en,1.0
Al Jazeeras Haru Mutasa,Al Jazeeras Haru Mutasa,PERSON,0.0,0.0,en,1.0
Dewan Orang R,Dewan Orang R,PERSON,0.35,0.55,en,1.0
Tom Fletcher,Tom Fletcher,PERSON,-0.05,0.325,en,1.0
Ross McKee,Ross McKee,PERSON,0.05,0.25,en,1.0
Hayley Halpin,Hayley Halpin,PERSON,0.05,0.25,en,1.0
Pamela Kearns,Pamela Kearns,PERSON,0.4,1.0,en,1.0
Shonga rice,Shonga rice,PERSON,0.0,0.0,en,1.0
inondazioni catastrofiche,inondazioni catastrofiche,PERSON,0.5,0.5,en,1.0
Helen Lumbard,Helen Lumbard,PERSON,-0.05,0.5,en,1.0
Vladimir Zelensky,Vladimir Zelensky,PERSON,-0.008928571428571425,0.48214285714285715,en,1.0
Austen Keith Richardson,Austen Keith Richardson,PERSON,0.0,0.0,en,1.0
Ahmed Eljechtimi,Ahmed Eljechtimi,PERSON,0.16666666666666669,0.3333333333333333,en,1.0
Ahmed EljechtimiRABAT,Ahmed EljechtimiRABAT,PERSON,0.16666666666666669,0.3333333333333333,en,1.0
TAOISEACH MICHEÁL MARTIN,TAOISEACH MICHEÁL MARTIN,PERSON,0.0,0.0,en,1.0
Éireann iss,Éireann iss,PERSON,-0.1,0.25,en,1.0
AI identitie,AI identitie,PERSON,0.09375,0.375,en,1.0
Ashley Manzano,Ashley Manzano,PERSON,0.0,0.05,en,1.0
TÁNAISTE SIMON HARRIS,TÁNAISTE SIMON HARRIS,PERSON,0.0,0.2,en,1.0
Kevin W,Kevin W,PERSON,-0.01666666666666667,0.09166666666666667,en,1.0
Cliff Fitchett,Cliff Fitchett,PERSON,0.016666666666666677,0.5833333333333334,en,1.0
Amirhossein Montazeri,Amirhossein Montazeri,PERSON,0.0,0.0,en,1.0
Noel Carroll,Noel Carroll,PERSON,0.0,0.0,en,1.0
Diarmaid Ferriter,Diarmaid Ferriter,PERSON,0.0,0.0,en,1.0
Sharon Maccanico,Sharon Maccanico,PERSON,0.5,0.6,en,1.0
Cyclone Dikeledi,Cyclone Dikeledi,PERSON,0.03409090909090909,0.38863636363636367,en,1.0
Yao Fang,Yao Fang,PERSON,0.0,0.0,en,1.0
São Paulo,São Paulo,PERSON,0.15,0.45,en,1.0
Josh Simons,Josh Simons,PERSON,0.008348794063079772,0.4206864564007421,en,1.0
GK Reginold,GK Reginold,PERSON,0.0,0.0,en,1.0
Weary Katherine,Weary Katherine,PERSON,0.03125,0.75,en,1.0
Malaysias Sabah,Malaysias Sabah,PERSON,0.0,0.0,en,1.0
Marie Claire,Marie Claire,PERSON,0.15000000000000002,0.35,en,1.0
Dangerous Flooding,Dangerous Flooding,PERSON,-0.175,0.6166666666666667,en,1.0
Adria Arjona,Adria Arjona,PERSON,0.0,0.0,en,1.0
Hawaii‘s Kona,Hawaii‘s Kona,PERSON,0.0,0.0,en,1.0
Gaby Del Valle,Gaby Del Valle,PERSON,0.0,0.0,en,1.0
Sunil Dhaju,Sunil Dhaju,PERSON,0.0,0.06666666666666667,en,1.0
Honolulu Fi,Honolulu Fi,PERSON,0.0,0.0,en,1.0
Maree Tancred,Maree Tancred,PERSON,0.0,0.0,en,1.0
Neama Rahmani,Neama Rahmani,PERSON,0.5,0.8333333333333334,en,1.0
Carrie Bashaw,Carrie Bashaw,PERSON,-0.5,0.9,en,1.0
Lia Finocchia,Lia Finocchia,PERSON,0.0,0.0,en,1.0
Lia Finocchiarohas,Lia Finocchiarohas,PERSON,0.3333333333333333,0.4166666666666667,en,1.0
Sam Parry,Sam Parry,PERSON,0.35,0.35,en,1.0
Chris Duffy,Chris Duffy,PERSON,0.0,0.0,en,1.0
Melanie Lee,Melanie Lee,PERSON,-0.25,0.4444444444444444,en,1.0
Jared Hewitts co,Jared Hewitts co,PERSON,0.0,0.06666666666666667,en,1.0
Shaun Gill,Shaun Gill,PERSON,0.32857142857142857,0.6452380952380952,en,1.0
ByJustine Calma,ByJustine Calma,PERSON,0.0,0.0,en,1.0
Ashray Urs,Ashray Urs,PERSON,0.0,0.0,en,1.0
Apapa Local Government Area,Apapa Local Government Area,PERSON,0.049999999999999996,0.225,en,1.0
Cyclone Vaianu,Cyclone Vaianu,PERSON,-0.4318181818181818,0.7272727272727273,en,1.0
Othman Belbeisi,Othman Belbeisi,PERSON,-0.019999999999999997,0.18,en,1.0
Mmiata Anam,Mmiata Anam,PERSON,0.1,0.4,en,1.0
Televisao Publica de Angola,Televisao Publica de Angola,PERSON,-0.00833333333333334,0.2027777777777778,en,1.0
Eric Klinenberg,Eric Klinenberg,PERSON,0.0,0.24107142857142858,en,1.0
Dillon Dingler,Dillon Dingler,PERSON,-0.038095238095238106,0.3119047619047619,en,1.0
Zach McKinstry,Zach McKinstry,PERSON,-0.038095238095238106,0.3119047619047619,en,1.0
Te Tai Tokerau,Te Tai Tokerau,PERSON,0.65,0.625,en,1.0
Rosalie Liddle,Rosalie Liddle,PERSON,0.0,0.0,en,1.0
Metallica Coming,Metallica Coming,PERSON,-0.2916666666666667,0.5416666666666666,en,1.0
Oli Scarff,Oli Scarff,PERSON,0.16666666666666666,0.4166666666666667,en,1.0
Beach Violin,Beach Violin,PERSON,0.0,0.0,en,1.0
Patonga H,Patonga H,PERSON,0.0,0.0,en,1.0
Mandy Leong,Mandy Leong,PERSON,-0.2,0.4,en,1.0
Daniel Pender,Daniel Pender,PERSON,-0.0625,0.475,en,1.0
Makerfield MP,Makerfield MP,PERSON,0.008348794063079772,0.4206864564007421,en,1.0
Thomas Herridge,Thomas Herridge,PERSON,0.1,0.7,en,1.0
Kg Lubang Buaya,Kg Lubang Buaya,PERSON,0.0,0.0,en,1.0
Sunita Rahman,Sunita Rahman,PERSON,0.0,0.0,en,1.0
Mike Pettit,Mike Pettit,PERSON,0.5,0.5,en,1.0
Waip Mayor,Waip Mayor,PERSON,0.5,0.5,en,1.0
Suzette Smith,Suzette Smith,PERSON,0.18333333333333335,0.3,en,1.0
Carl Smith,Carl Smith,PERSON,0.0,0.0,en,1.0
Storm Pedro,Storm Pedro,PERSON,0.25,0.25,en,1.0
Perak Mentri Besar,Perak Mentri Besar,PERSON,0.0,0.0,en,1.0
Andrew Catchpole,Andrew Catchpole,PERSON,0.0,0.0,en,1.0
Monty Don,Monty Don,PERSON,0.0,0.5,en,1.0
Mengabang Telipot,Mengabang Telipot,PERSON,0.42500000000000004,1.2416666666666667,en,1.0
Sarah Keith-Lucas,Sarah Keith-Lucas,PERSON,-0.1,0.4,en,1.0
UFA Fiction,UFA Fiction,PERSON,-0.19999999999999996,0.3222222222222222,en,1.0
Jakob Joseph,Jakob Joseph,PERSON,0.0,0.0,en,1.0
Juan Orlando,Juan Orlando,PERSON,0.35714285714285715,0.5714285714285714,en,1.0
gram sabha,gram sabha,PERSON,0.0,0.0,en,1.0
Paul Birdsong,Paul Birdsong,PERSON,-0.007575757575757576,0.378219696969697,en,1.0
Thomas Wyness,Thomas Wyness,PERSON,0.13,0.45999999999999996,en,1.0
Jonathan Ross,Jonathan Ross,PERSON,0.18,0.38,en,1.0
Claudio Pramana,Claudio Pramana,PERSON,0.0,0.0,en,1.0
Ron Powell,Ron Powell,PERSON,0.0,0.0,en,1.0
Fabio Ochoa Vásquez,Fabio Ochoa Vásquez,PERSON,-0.09999999999999999,0.44999999999999996,en,1.0
Zinyange Auntony,Zinyange Auntony,PERSON,0.25,0.25,en,1.0
