index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
bba5165d9978b71eede67ed660a13e84,2024-12-10T19:42:05Z,'flooding',www.thehollywoodgossip.com,en,0.7,Why Dave Franco & Luigi Mangione Memes Are Flooding Your Feed,"Why was Dave Franco trending across multiple social media platforms? Because he’s a good-looking actor with Italian-American features and thick …
Why Dave Franco & Luigi Mangione Memes Are Flooding Your Feed was originally published on The Hollywood Gossip.",http://www.thehollywoodgossip.com/2024/12/dave-franco-luigi-mangione/,https://cdn.thehollywoodgossip.com/uploads/2024/12/1210_davefranco_header-scaled.jpg,http://web.archive.org/web/20241211232429/https://www.thehollywoodgossip.com/2024/12/dave-franco-luigi-mangione/,"Why was Dave Franco trending across multiple social media platforms?
Because he’s a good-looking actor with Italian-American features and thick eyebrows.
And because that set of features also happe… [+4857 chars]",,"Warum Memes von Dave Franco und Luigi Mangione Ihren Feed überschwemmen. Warum war Dave Franco auf mehreren Social-Media-Plattformen im Trend? Weil er ein gutaussehender Schauspieler mit italienisch-amerikanischen Gesichtszügen und dickem … ist.
Why Dave Franco & Luigi Mangione Memes Are Flooding Your Feed wurde ursprünglich auf The Hollywood Gossip veröffentlicht.","Why Dave Franco & Luigi Mangione Memes Are Flooding Your Feed. Why was Dave Franco trending across multiple social media platforms? Because he’s a good-looking actor with Italian-American features and thick …
Why Dave Franco & Luigi Mangione Memes Are Flooding Your Feed was originally published on The Hollywood Gossip.","Cur Dave Franco & Luigi Mangione Memes Tu inundantes pascunt. Cur Dave Franco erat trans multa media socialia suggesta inclinatio? Quia pulcher est actor cum notis Italicis-Americanis et crasso...
Quare Dave Franco & Luigi Mangione Memes Tu Flooding Feed Tuus primum editus est in Gossip Hollywood.",2026-02-09 03:49:52+00:00
fe124b0c941d9c7e19fedc7644818e00,2024-12-19T09:30:00Z,veryUnusualAndNeverUsedKeyword,grist.org,en,0.7,New data shows just how bad the climate insurance crisis has become,"Five hurricanes made landfall in the United States this year, causing half a trillion dollars in damages. Flooding devastated mountain towns along the East Coast. Scores of wildfires burned almost 8 million acres nationwide. As such events grow more common, a…",http://grist.org/economics/new-data-shows-just-how-bad-the-climate-insurance-crisis-has-become/,https://grist.org/wp-content/uploads/2024/12/hurricanes-floods-fires-insurance-homeowners-climate.jpeg?quality=75&strip=all,http://web.archive.org/web/20241219224049/https://grist.org/economics/new-data-shows-just-how-bad-the-climate-insurance-crisis-has-become/,"Five hurricanes made landfall in the United States this year, causing half a trillion dollars in damages. Flooding devastated mountain towns along the East Coast. Scores of wildfires burned almost 8 … [+5676 chars]",,"Neue Daten zeigen, wie schlimm die Klimaversicherungskrise geworden ist. Fünf Hurrikane trafen in diesem Jahr auf die USA und verursachten Schäden in Höhe von einer halben Billion Dollar. Überschwemmungen verwüsteten Bergstädte entlang der Ostküste. Zahlreiche Waldbrände brannten landesweit fast 8 Millionen Hektar nieder. Da solche Ereignisse häufiger auftreten, wird ein…","New data shows just how bad the climate insurance crisis has become. Five hurricanes made landfall in the United States this year, causing half a trillion dollars in damages. Flooding devastated mountain towns along the East Coast. Scores of wildfires burned almost 8 million acres nationwide. As such events grow more common, a…","Nova notitia iustus ostendit quomodo mala discriminis assecurationis climatis facta sunt. Quinque turbinum terrae in Civitatibus Foederatis hoc anno ruinam fecerunt, dimidium trillion dollariorum damnorum causando. Inundatio montana per Orientem oram vastavit oppida. Scores ignes ferorum fere 8 decies centena milia iugerum nationum exussit. Cum huiusmodi eventa magis communia crescunt, a…",2026-02-09 03:49:52+00:00
2867af3679b380a119996529c59120db,2024-12-03T03:27:09Z,'floods',www.yahoo.com,en,0.9,Malaysians return to devastated homes as floodwaters recede; more rain expected,"Residents in the Malaysian town of Tumpat were returning to submerged homes and shops as deadly floodwaters eased in some areas following the worst floods in decades over the weekend, and more heavy rain was forecast as soon as Tuesday. Peninsular Malaysia, p…",https://www.yahoo.com/news/malaysians-return-devastated-homes-floodwaters-032709134.html,https://media.zenfs.com/en/reuters.com/c8415c92f5545adbcf9913827802ba0a,,"By Mandy Leong and Hasnoor Hussain
TUMPAT, Malaysia (Reuters) - Residents in the Malaysian town of Tumpat were returning to submerged homes and shops as deadly floodwaters eased in some areas follow… [+2083 chars]",,"Malaysier kehren in zerstörte Häuser zurück, als die Überschwemmungen zurückgehen; mehr Regen erwartet. Die Bewohner der malaysischen Stadt Tumpat kehrten in überschwemmte Häuser und Geschäfte zurück, da die tödlichen Überschwemmungen in einigen Gebieten nachließen, nachdem am Wochenende die schlimmsten Überschwemmungen seit Jahrzehnten stattgefunden hatten, und bereits für Dienstag weitere starke Regenfälle vorhergesagt wurden. Halbinsel Malaysia, p…","Malaysians return to devastated homes as floodwaters recede; more rain expected. Residents in the Malaysian town of Tumpat were returning to submerged homes and shops as deadly floodwaters eased in some areas following the worst floods in decades over the weekend, and more heavy rain was forecast as soon as Tuesday. Peninsular Malaysia, p…","Malaysiani ad vastatas domos revertuntur, sicut aquae diluvii recedunt; plus pluvia expectata. Residentes in oppido Malaysiano Tumpat redibant ad submersas domos et tabernas sicut aquae diluvii funestae in nonnullis locis sequentes pessimos inundationes in decenniis super weekend, et pluviae gravioris quam primum dies Martis erat. Malaysia peninsularia, p…",2026-02-09 03:49:52+00:00
ab86ab57b015b200635c54452825e841,2024-12-03T13:17:10Z,'floods',www.insurancejournal.com,en,0.9,Italy to Require Companies Buy Insurance for Climate Risks,"Starting Jan. 1, every company in Italy must buy insurance to protect its assets from floods, landslides and other natural hazards that have become more common thanks to global warming. It’s the latest sign of Europe’s rising anxiety about climate …",https://www.insurancejournal.com/news/international/2024/12/03/803300.htm,https://www.insurancejournal.com/app/uploads/2024/12/activists-demand-climate-finance-for-developing-countries-getty.jpg,http://web.archive.org/web/20241205185950/https://www.insurancejournal.com/news/international/2024/12/03/803300.htm,"As the fastest-warming continent, its climate losses have increased by 2.9% a year from 2009 to 2023, according to the European Environment Agency. This year alone saw epic wildfires in Greece, a cri… [+5524 chars]",,"Italien verlangt von Unternehmen den Abschluss einer Versicherung gegen Klimarisiken. Ab dem 1. Januar muss jedes Unternehmen in Italien eine Versicherung abschließen, um seine Vermögenswerte vor Überschwemmungen, Erdrutschen und anderen Naturgefahren zu schützen, die aufgrund der globalen Erwärmung immer häufiger auftreten. Es ist das jüngste Zeichen der wachsenden Angst Europas vor dem Klimawandel …","Italy to Require Companies Buy Insurance for Climate Risks. Starting Jan. 1, every company in Italy must buy insurance to protect its assets from floods, landslides and other natural hazards that have become more common thanks to global warming. It’s the latest sign of Europe’s rising anxiety about climate …","Italiam requirere Societates Buy Insurance pro Clima Pericula. Incipiens 1 Ian., quaelibet societas in Italia debet emere cautionum ad bona sua tuenda ab inundationibus, prolapsionibus et aliis periculis naturalibus quae gratia calefactionis globalis communiores factae sunt. Novissimum signum est anxietatis Europaeae de climate...",2026-02-09 03:49:52+00:00
48ff1381b13bf123a0fbdf13bca75072,2024-12-03T16:36:36Z,'floods',www.newsweek.com,en,0.9,"Devastating Monsoon Floods Leave Over 30 Dead, Thousands Displaced",At least 30 people have died and tens of thousands have been displaced by severe flooding across Malaysia and southern Thailand.,https://www.newsweek.com/devastating-monsoon-floods-over-30-dead-thousands-displaced-1994622,https://d.newsweek.com/en/full/2534681/malaysia-floods.jpg,http://web.archive.org/web/20241204023059/https://www.newsweek.com/devastating-monsoon-floods-over-30-dead-thousands-displaced-1994622,"At least 30 people have died and tens of thousands have been displaced by severe floods across Malaysia and southern Thailand, officials confirmed on Tuesday.
Both countries are bracing themselves f… [+4289 chars]",,Verheerende Monsun-Überschwemmungen fordern über 30 Tote und Tausende Vertriebene. Durch schwere Überschwemmungen in Malaysia und Südthailand sind mindestens 30 Menschen gestorben und Zehntausende wurden vertrieben.,"Devastating Monsoon Floods Leave Over 30 Dead, Thousands Displaced. At least 30 people have died and tens of thousands have been displaced by severe flooding across Malaysia and southern Thailand.","Vastando Monsoon Floods discede Plus 30 Mortuus, Milia Displacet. Saltem XXX homines mortui sunt et decem milia per graves inundationes trans Malaysia et Thailandia meridionalis labefactata sunt.",2026-02-09 03:49:52+00:00
43825fc2ee495c6524535225fce4e97c,2024-12-05T00:13:28Z,'floods',bmjopen.bmj.com,en,0.9,Flooding and health in Australia: a scoping review and coauthorship analysis of published research,"Background Australia is frequently affected by floods, and their severity and frequency are predicted to increase due to the effects of climate change. Over the past decade, there has been an increase in the number of publications reporting on the health impa…",https://bmjopen.bmj.com/content/14/12/e089039,https://bmjopen.bmj.com/pages/wp-content/uploads/sites/7/2019/07/bmjopen-default-cover.png,http://web.archive.org/web/20241205052518/https://bmjopen.bmj.com/content/14/12/e089039,"Introduction
Globally, floods have been the most frequent type of weather-related disaster,1 2 and their frequency and severity are predicted to increase due to the effects of climate change.1 3 Par… [+12805 chars]",,"Überschwemmungen und Gesundheit in Australien: eine Scoping-Überprüfung und Koautorenschaftsanalyse veröffentlichter Forschungsergebnisse. Hintergrund Australien wird häufig von Überschwemmungen heimgesucht, und es wird prognostiziert, dass ihre Schwere und Häufigkeit aufgrund der Auswirkungen des Klimawandels zunehmen wird. Im letzten Jahrzehnt ist die Zahl der Publikationen, die über gesundheitliche Auswirkungen berichten, gestiegen.","Flooding and health in Australia: a scoping review and coauthorship analysis of published research. Background Australia is frequently affected by floods, and their severity and frequency are predicted to increase due to the effects of climate change. Over the past decade, there has been an increase in the number of publications reporting on the health impa…","Diluvium et sanitas in Australia: recensio scoping et coordinatio analysi investigationis editorum. Australiae background saepe inundationibus afficiuntur, eorumque severitas et frequentia augere praedicuntur ob effectus mutationis climatis. Praeteritis decenniis auctum est numero publicationum renuntiationum de salute impa…",2026-02-09 03:49:52+00:00
602b03e93fbde87d4f8a2c60d071808d,2024-12-05T11:26:29Z,'flooding',www.cbsnews.com,en,0.9,Legendary drug lord released after serving 25 years in U.S. prison,Fabio Ochoa Vásquez and his brothers amassed a fortune when cocaine started flooding the U.S. in the late 1970s and early 1980s.,https://www.cbsnews.com/news/colombia-cartel-fabio-ochoa-vasquez-released-25-years-us-prison/,https://assets3.cbsnewsstatic.com/hub/i/r/2024/12/05/90578acd-1d23-4477-b4df-4c712bd92f25/thumbnail/1200x630/87541d7ae38e49d4222db08b7a4e22f6/ap20112621617903.jpg?v=0c07a24f1ac5eb64b06f31185829f707,http://web.archive.org/web/20241205230807/https://www.cbsnews.com/news/colombia-cartel-fabio-ochoa-vasquez-released-25-years-us-prison/,"One of Colombia's legendary drug lords and a key operator of the Medellin cocaine cartel has been released from a U.S. prison and is expected to be deported back home.
Records from the U.S. Bureau o… [+3225 chars]",,"Legendärer Drogenboss nach 25 Jahren im US-Gefängnis freigelassen. Fabio Ochoa Vásquez und seine Brüder häuften ein Vermögen an, als Ende der 1970er und Anfang der 1980er Jahre die USA von Kokain überschwemmt wurden.",Legendary drug lord released after serving 25 years in U.S. prison. Fabio Ochoa Vásquez and his brothers amassed a fortune when cocaine started flooding the U.S. in the late 1970s and early 1980s.,Dominus fabulosus medicamento dimissus cum serviens 25 annis in carcere US. Fabio Ochoa Vásquez et fratribus suis fortunam cum cocaine inundationis Americae in nuper 1970s et primis 1980s incepit.,2026-02-09 03:49:52+00:00
ec82b8e5caf559269f545e3169778c78,2024-12-10T08:25:52Z,'flooding weather',thechronicle.com.gh,en,0.9,"Health Impacts Of Climate Change In Northern Ghana (CSM, A Silent Killer)","Climate change is one of the most topical environmental problems affecting all countries. Numerous extreme weather events are associated with climate change. These include widespread wildfires, drought, flooding, storms, heatwaves and the rising number of ins…",https://thechronicle.com.gh/health-impacts-of-climate-change-in-northern-ghana-csm-a-silent-killer/,https://bunny-wp-pullzone-vufvp0bs6b.b-cdn.net/wp-content/uploads/2024/08/Opinion-1.jpg,http://web.archive.org/web/20241212014649/https://thechronicle.com.gh/health-impacts-of-climate-change-in-northern-ghana-csm-a-silent-killer/,"Climate change is one of the most topical environmental problems affecting all countries. Numerous extreme weather events are associated with climate change. These include widespread wildfires, droug… [+7347 chars]",,"Gesundheitliche Auswirkungen des Klimawandels in Nordghana (CSM, A Silent Killer). Der Klimawandel ist eines der aktuellsten Umweltprobleme, das alle Länder betrifft. Zahlreiche extreme Wetterereignisse stehen im Zusammenhang mit dem Klimawandel. Dazu gehören großflächige Waldbrände, Dürren, Überschwemmungen, Stürme, Hitzewellen und die steigende Zahl von Infizierten.","Health Impacts Of Climate Change In Northern Ghana (CSM, A Silent Killer). Climate change is one of the most topical environmental problems affecting all countries. Numerous extreme weather events are associated with climate change. These include widespread wildfires, drought, flooding, storms, heatwaves and the rising number of ins…","Health Impacts Of Climate Change In Northern Ghana (CSM, A Silent Killer). Mutatio climatis una est e quaestionibus environmental topicis quae omnes nationes afficiunt. Multae certe tempestates extremae cum mutatione climatis coniunguntur. Haec includit late incendia, siccitas, inundationes, procellae, aestus et ortus numerus ins…",2026-02-09 03:49:52+00:00
a9a21dc80978ddd20a89f41249f3e1a8,2024-12-12T00:39:05Z,'floods',punchng.com,en,0.9,Presidential committee donates N1bn to Borno,"The Presidential Committee on Flood Relief and Rehabilitation has handed over relief materials worth N1bn to the Borno State Government to assist victims of the 2024 floods. The Dangote Group announced the donation in a statement on Wednesday, stating that it…",https://punchng.com/presidential-committee-donates-n1bn-to-borno/,https://cdn.punchng.com/wp-content/uploads/2024/08/14232906/Aliko-Dangote.jpg,http://web.archive.org/web/20241212171636/https://punchng.com/presidential-committee-donates-n1bn-to-borno/,"The Presidential Committee on Flood Relief and Rehabilitation has handed over relief materials worth N1bn to the Borno State Government to assist victims of the 2024 floods.
The Dangote Group announ… [+2417 chars]",,"Präsidialkomitee spendet 1 Milliarde Naira an Borno. Der Präsidialausschuss für Fluthilfe und Rehabilitation hat der Regierung des Bundesstaates Borno Hilfsmaterialien im Wert von 1 Mrd. Naira übergeben, um den Opfern der Überschwemmungen im Jahr 2024 zu helfen. Die Dangote Group gab die Spende am Mittwoch in einer Erklärung bekannt und erklärte, dass sie…","Presidential committee donates N1bn to Borno. The Presidential Committee on Flood Relief and Rehabilitation has handed over relief materials worth N1bn to the Borno State Government to assist victims of the 2024 floods. The Dangote Group announced the donation in a statement on Wednesday, stating that it…","Consilium praesidentiae N1bn Borno donat. Praesidentale Committee de Diluvio Relevatio et Rehabilitatio materiarum subsidiorum N1bn ad rem publicam in Borno publicae gubernationis subsidio victimarum 2024 inundationum subministrandae tradidit. Dangote Group donationem denuntiavit in propositione die mercurii, asserens eam…",2026-02-09 03:49:52+00:00
f689d00845c767df1216ddc99a4db2b2,2024-12-12T10:00:12Z,'flooding',www.cbsnews.com,en,0.9,Tennessee hospital was destroyed by Helene — others face risk,Flash flooding from Hurricane Helene trapped dozens of people on the rooftop of Unicoi County Hospital.,https://www.cbsnews.com/news/hurricane-helene-unicoi-hospital-tennessee/,https://assets3.cbsnewsstatic.com/hub/i/r/2024/09/29/40ae85f3-6a60-4e53-8ab0-88e01500a345/thumbnail/1200x630/3df26177a98d4f98693752edd342f11a/heleneinpics6.jpg?v=564e83c5974b3893ba1bcac5fe5947af,http://web.archive.org/web/20241212182743/https://www.cbsnews.com/news/hurricane-helene-unicoi-hospital-tennessee/,"Erwin, Tennessee — April Boyd texted her husband before she boarded the helicopter. 
""So, I don't want to be dramatic,"" she wrote on Sept. 27, ""but we are gonna fly and rescue patients from the roof… [+17793 chars]",,Das Krankenhaus in Tennessee wurde von Helene zerstört – andere sind in Gefahr. Sturzfluten durch Hurrikan Helene haben Dutzende Menschen auf dem Dach des Unicoi County Hospital eingeschlossen.,Tennessee hospital was destroyed by Helene — others face risk. Flash flooding from Hurricane Helene trapped dozens of people on the rooftop of Unicoi County Hospital.,Tennessee valetudinarium ab Helene deletum est - alii periculum faciei. Flash inundatio ex Procellae Helene capti justos hominum in tecto hospitalis Comitatus Unicoi.,2026-02-09 03:49:52+00:00
